,x_index,y_index,격자 당 경로당 수,geometry,행정동
395,19,5,0,"POLYGON ((127.09902486913076 37.564051979304246, 127.10128944729841 37.564059648840825, 127.10129905433423 37.562256978587115, 127.09903453072863 37.56224930954672, 127.09902486913076 37.564051979304246))",중곡4동
396,19,6,0,"POLYGON ((127.09903453072863 37.56224930954672, 127.10129905433423 37.562256978587115, 127.10130866051412 37.56045430777949, 127.0990441914657 37.56044663923526, 127.09903453072863 37.56224930954672))",중곡4동
397,19,7,0,"POLYGON ((127.0990441914657 37.56044663923526, 127.10130866051412 37.56045430777949, 127.10131826583815 37.558651636417984, 127.09905385134205 37.5586439683699, 127.0990441914657 37.56044663923526))",중곡4동
398,19,8,0,"POLYGON ((127.09905385134205 37.5586439683699, 127.10131826583815 37.558651636417984, 127.10132787030639 37.55684896450257, 127.09906351035778 37.556841296950616, 127.09905385134205 37.5586439683699))",구의2동
399,19,9,0,"POLYGON ((127.09906351035778 37.556841296950616, 127.10132787030639 37.55684896450257, 127.1013374739189 37.55504629203328, 127.09907316851292 37.55503862497742, 127.09906351035778 37.556841296950616))",구의2동
400,19,10,0,"POLYGON ((127.09907316851292 37.55503862497742, 127.1013374739189 37.55504629203328, 127.10134707667581 37.553243619010125, 127.09908282580759 37.55323595245034, 127.09907316851292 37.55503862497742))",구의2동
401,19,11,0,"POLYGON ((127.09908282580759 37.55323595245034, 127.10134707667581 37.553243619010125, 127.10135667857719 37.551440945433114, 127.09909248224184 37.55143327936938, 127.09908282580759 37.55323595245034))",광장동
402,19,12,0,"POLYGON ((127.09909248224184 37.55143327936938, 127.10135667857719 37.551440945433114, 127.10136627962311 37.549638271302236, 127.09910213781579 37.549630605734535, 127.09909248224184 37.55143327936938))",광장동
403,19,13,0,"POLYGON ((127.09910213781579 37.549630605734535, 127.10136627962311 37.549638271302236, 127.10137587981363 37.54783559661753, 127.0991117925295 37.547827931545825, 127.09910213781579 37.549630605734535))",광장동
404,19,14,0,"POLYGON ((127.0991117925295 37.547827931545825, 127.10137587981363 37.54783559661753, 127.10138547914887 37.54603292137899, 127.09912144638308 37.54602525680326, 127.0991117925295 37.547827931545825))",광장동
405,19,15,0,"POLYGON ((127.09912144638308 37.54602525680326, 127.10138547914887 37.54603292137899, 127.1013950776289 37.54423024558662, 127.09913109937656 37.54422258150684, 127.09912144638308 37.54602525680326))",광장동
406,19,16,0,"POLYGON ((127.09913109937656 37.54422258150684, 127.1013950776289 37.54423024558662, 127.10140467525378 37.54242756924044, 127.09914075151005 37.542419905656594, 127.09913109937656 37.54422258150684))",광장동
407,19,17,0,"POLYGON ((127.09914075151005 37.542419905656594, 127.10140467525378 37.54242756924044, 127.1014142720236 37.54062489234046, 127.09915040278362 37.54061722925251, 127.09914075151005 37.542419905656594))",광장동
408,19,18,0,"POLYGON ((127.09915040278362 37.54061722925251, 127.1014142720236 37.54062489234046, 127.10142386793845 37.538822214886665, 127.09916005319737 37.53881455229462, 127.09915040278362 37.54061722925251))",광장동
409,19,19,0,"POLYGON ((127.09916005319737 37.53881455229462, 127.10142386793845 37.538822214886665, 127.10143346299841 37.53701953687909, 127.09916970275137 37.537011874782905, 127.09916005319737 37.53881455229462))",광장동
410,19,20,0,"POLYGON ((127.09916970275137 37.537011874782905, 127.10143346299841 37.53701953687909, 127.10144305720354 37.53521685831775, 127.09917935144568 37.53520919671739, 127.09916970275137 37.537011874782905))",구의3동
411,19,21,0,"POLYGON ((127.09917935144568 37.53520919671739, 127.10144305720354 37.53521685831775, 127.10145265055394 37.53341417920264, 127.09918899928041 37.53340651809809, 127.09917935144568 37.53520919671739))",구의3동
412,20,0,0,"POLYGON ((127.10124139927734 37.57307299180047, 127.10350625118464 37.57308062036856, 127.10351580791495 37.57127795239102, 127.10125101059408 37.571270324316416, 127.10124139927734 37.57307299180047))",중곡4동
413,20,1,0,"POLYGON ((127.10125101059408 37.571270324316416, 127.10351580791495 37.57127795239102, 127.10352536379375 37.56947528385956, 127.1012606210545 37.56946765627842, 127.10125101059408 37.571270324316416))",중곡4동
414,20,2,0,"POLYGON ((127.1012606210545 37.56946765627842, 127.10352536379375 37.56947528385956, 127.10353491882117 37.56767261477417, 127.10127023065863 37.5676649876865, 127.1012606210545 37.56946765627842))",중곡4동
415,20,3,0,"POLYGON ((127.10127023065863 37.5676649876865, 127.10353491882117 37.56767261477417, 127.10354447299726 37.56586994513487, 127.10127983940657 37.565862318540624, 127.10127023065863 37.5676649876865))",중곡4동
416,20,4,0,"POLYGON ((127.10127983940657 37.565862318540624, 127.10354447299726 37.56586994513487, 127.1035540263221 37.56406727494168, 127.10128944729841 37.564059648840825, 127.10127983940657 37.565862318540624))",중곡4동
417,20,5,0,"POLYGON ((127.10128944729841 37.564059648840825, 127.1035540263221 37.56406727494168, 127.10356357879579 37.56226460419458, 127.10129905433423 37.562256978587115, 127.10128944729841 37.564059648840825))",중곡4동
418,20,6,0,"POLYGON ((127.10129905433423 37.562256978587115, 127.10356357879579 37.56226460419458, 127.1035731304184 37.56046193289359, 127.10130866051412 37.56045430777949, 127.10129905433423 37.562256978587115))",중곡4동
419,20,7,0,"POLYGON ((127.10130866051412 37.56045430777949, 127.1035731304184 37.56046193289359, 127.10358268119 37.558659261038756, 127.10131826583815 37.558651636417984, 127.10130866051412 37.56045430777949))",구의2동
420,20,8,0,"POLYGON ((127.10131826583815 37.558651636417984, 127.10358268119 37.558659261038756, 127.1035922311107 37.55685658863004, 127.10132787030639 37.55684896450257, 127.10131826583815 37.558651636417984))",구의2동
421,20,9,0,"POLYGON ((127.10132787030639 37.55684896450257, 127.1035922311107 37.55685658863004, 127.10360178018051 37.555053915667465, 127.1013374739189 37.55504629203328, 127.10132787030639 37.55684896450257))",구의2동
422,20,10,0,"POLYGON ((127.1013374739189 37.55504629203328, 127.10360178018051 37.555053915667465, 127.10361132839961 37.55325124215104, 127.10134707667581 37.553243619010125, 127.1013374739189 37.55504629203328))",구의2동
423,20,11,0,"POLYGON ((127.10134707667581 37.553243619010125, 127.10361132839961 37.55325124215104, 127.10362087576799 37.55144856808079, 127.10135667857719 37.551440945433114, 127.10134707667581 37.553243619010125))",광장동
424,20,12,0,"POLYGON ((127.10135667857719 37.551440945433114, 127.10362087576799 37.55144856808079, 127.10363042228579 37.549645893456706, 127.10136627962311 37.549638271302236, 127.10135667857719 37.551440945433114))",광장동
425,20,13,0,"POLYGON ((127.10136627962311 37.549638271302236, 127.10363042228579 37.549645893456706, 127.10363996795306 37.54784321827879, 127.10137587981363 37.54783559661753, 127.10136627962311 37.549638271302236))",광장동
426,20,14,1,"POLYGON ((127.10137587981363 37.54783559661753, 127.10363996795306 37.54784321827879, 127.1036495127699 37.54604054254708, 127.10138547914887 37.54603292137899, 127.10137587981363 37.54783559661753))",광장동
427,20,15,0,"POLYGON ((127.10138547914887 37.54603292137899, 127.1036495127699 37.54604054254708, 127.10365905673639 37.54423786626157, 127.1013950776289 37.54423024558662, 127.10138547914887 37.54603292137899))",광장동
428,20,16,0,"POLYGON ((127.1013950776289 37.54423024558662, 127.10365905673639 37.54423786626157, 127.10366859985257 37.54243518942227, 127.10140467525378 37.54242756924044, 127.1013950776289 37.54423024558662))",광장동
429,20,17,0,"POLYGON ((127.10140467525378 37.54242756924044, 127.10366859985257 37.54243518942227, 127.10367814211855 37.540632512029184, 127.1014142720236 37.54062489234046, 127.10140467525378 37.54242756924044))",광장동
430,20,18,0,"POLYGON ((127.1014142720236 37.54062489234046, 127.10367814211855 37.540632512029184, 127.10368768353443 37.538829834082314, 127.10142386793845 37.538822214886665, 127.1014142720236 37.54062489234046))",광장동
431,20,19,0,"POLYGON ((127.10142386793845 37.538822214886665, 127.10368768353443 37.538829834082314, 127.10369722410024 37.53702715558169, 127.10143346299841 37.53701953687909, 127.10142386793845 37.538822214886665))",광장동
432,20,20,0,"POLYGON ((127.10143346299841 37.53701953687909, 127.10369722410024 37.53702715558169, 127.10370676381612 37.53522447652732, 127.10144305720354 37.53521685831775, 127.10143346299841 37.53701953687909))",광장동
433,21,0,0,"POLYGON ((127.10350625118464 37.57308062036856, 127.10577110394348 37.573088205486826, 127.10578060608728 37.5712855370186, 127.10351580791495 37.57127795239102, 127.10350625118464 37.57308062036856))",중곡4동
434,21,1,0,"POLYGON ((127.10351580791495 37.57127795239102, 127.10578060608728 37.5712855370186, 127.10579010738441 37.56948286799648, 127.10352536379375 37.56947528385956, 127.10351580791495 37.57127795239102))",중곡4동
435,21,8,0,"POLYGON ((127.10358268119 37.558659261038756, 127.10584709739278 37.55866684223217, 127.10585659276583 37.556864169332954, 127.1035922311107 37.55685658863004, 127.10358268119 37.558659261038756))",구의2동
436,21,9,0,"POLYGON ((127.1035922311107 37.55685658863004, 127.10585659276583 37.556864169332954, 127.1058660872929 37.5550614958799, 127.10360178018051 37.555053915667465, 127.1035922311107 37.55685658863004))",구의2동
437,21,10,0,"POLYGON ((127.10360178018051 37.555053915667465, 127.1058660872929 37.5550614958799, 127.10587558097407 37.55325882187302, 127.10361132839961 37.55325124215104, 127.10360178018051 37.555053915667465))",광장동
438,21,11,0,"POLYGON ((127.10361132839961 37.55325124215104, 127.10587558097407 37.55325882187302, 127.1058850738094 37.551456147312344, 127.10362087576799 37.55144856808079, 127.10361132839961 37.55325124215104))",광장동
439,21,12,0,"POLYGON ((127.10362087576799 37.55144856808079, 127.1058850738094 37.551456147312344, 127.105894565799 37.549653472197846, 127.10363042228579 37.549645893456706, 127.10362087576799 37.55144856808079))",광장동
440,21,13,0,"POLYGON ((127.10363042228579 37.549645893456706, 127.105894565799 37.549653472197846, 127.10590405694295 37.54785079652957, 127.10363996795306 37.54784321827879, 127.10363042228579 37.549645893456706))",광장동
441,21,14,1,"POLYGON ((127.10363996795306 37.54784321827879, 127.10590405694295 37.54785079652957, 127.10591354724129 37.546048120307496, 127.1036495127699 37.54604054254708, 127.10363996795306 37.54784321827879))",광장동
442,21,15,0,"POLYGON ((127.1036495127699 37.54604054254708, 127.10591354724129 37.546048120307496, 127.10592303669412 37.544245443531636, 127.10365905673639 37.54423786626157, 127.1036495127699 37.54604054254708))",광장동
443,21,16,0,"POLYGON ((127.10365905673639 37.54423786626157, 127.10592303669412 37.544245443531636, 127.10593252530155 37.54244276620203, 127.10366859985257 37.54243518942227, 127.10365905673639 37.54423786626157))",광장동
444,21,17,0,"POLYGON ((127.10366859985257 37.54243518942227, 127.10593252530155 37.54244276620203, 127.10594201306363 37.54064008831864, 127.10367814211855 37.540632512029184, 127.10366859985257 37.54243518942227))",광장동
445,21,18,0,"POLYGON ((127.10367814211855 37.540632512029184, 127.10594201306363 37.54064008831864, 127.10595149998045 37.538837409881516, 127.10368768353443 37.538829834082314, 127.10367814211855 37.540632512029184))",광장동
446,21,19,0,"POLYGON ((127.10368768353443 37.538829834082314, 127.10595149998045 37.538837409881516, 127.10596098605207 37.53703473089064, 127.10369722410024 37.53702715558169, 127.10368768353443 37.538829834082314))",광장동
447,22,8,0,"POLYGON ((127.10584709739278 37.55866684223217, 127.10811151444163 37.5586743799982, 127.10812095526698 37.5568717066113, 127.10585659276583 37.556864169332954, 127.10584709739278 37.55866684223217))",광장동
448,22,9,0,"POLYGON ((127.10585659276583 37.556864169332954, 127.10812095526698 37.5568717066113, 127.10813039525118 37.555069032670566, 127.1058660872929 37.5550614958799, 127.10585659276583 37.556864169332954))",광장동
449,22,10,0,"POLYGON ((127.1058660872929 37.5550614958799, 127.10813039525118 37.555069032670566, 127.10813983439435 37.55326635817605, 127.10587558097407 37.55325882187302, 127.1058660872929 37.5550614958799))",광장동
450,22,11,0,"POLYGON ((127.10587558097407 37.55325882187302, 127.10813983439435 37.55326635817605, 127.10814927269655 37.55146368312775, 127.1058850738094 37.551456147312344, 127.10587558097407 37.55325882187302))",광장동
451,22,12,0,"POLYGON ((127.1058850738094 37.551456147312344, 127.10814927269655 37.55146368312775, 127.10815871015787 37.54966100752565, 127.105894565799 37.549653472197846, 127.1058850738094 37.551456147312344))",광장동
452,22,13,0,"POLYGON ((127.105894565799 37.549653472197846, 127.10815871015787 37.54966100752565, 127.10816814677838 37.547858331369795, 127.10590405694295 37.54785079652957, 127.105894565799 37.549653472197846))",광장동
453,22,14,1,"POLYGON ((127.10590405694295 37.54785079652957, 127.10816814677838 37.547858331369795, 127.10817758255818 37.546055654660165, 127.10591354724129 37.546048120307496, 127.10590405694295 37.54785079652957))",광장동
454,22,15,0,"POLYGON ((127.10591354724129 37.546048120307496, 127.10817758255818 37.546055654660165, 127.10818701749731 37.54425297739678, 127.10592303669412 37.544245443531636, 127.10591354724129 37.546048120307496))",광장동
455,22,16,0,"POLYGON ((127.10592303669412 37.544245443531636, 127.10818701749731 37.54425297739678, 127.10819645159589 37.542450299579656, 127.10593252530155 37.54244276620203, 127.10592303669412 37.544245443531636))",광장동
456,22,17,0,"POLYGON ((127.10593252530155 37.54244276620203, 127.10819645159589 37.542450299579656, 127.10820588485399 37.540647621208805, 127.10594201306363 37.54064008831864, 127.10593252530155 37.54244276620203))",광장동
457,22,18,0,"POLYGON ((127.10594201306363 37.54064008831864, 127.10820588485399 37.540647621208805, 127.10821531727164 37.538844942284214, 127.10595149998045 37.538837409881516, 127.10594201306363 37.54064008831864))",광장동
458,23,8,0,"POLYGON ((127.10811151444163 37.5586743799982, 127.11037593233168 37.55868187433676, 127.11038531860922 37.55687920046498, 127.10812095526698 37.5568717066113, 127.10811151444163 37.5586743799982))",광장동
459,23,9,0,"POLYGON ((127.10812095526698 37.5568717066113, 127.11038531860922 37.55687920046498, 127.11039470405049 37.5550765260394, 127.10813039525118 37.555069032670566, 127.10812095526698 37.5568717066113))",광장동
460,23,10,0,"POLYGON ((127.10813039525118 37.555069032670566, 127.11039470405049 37.5550765260394, 127.1104040886556 37.55327385106005, 127.10813983439435 37.55326635817605, 127.10813039525118 37.555069032670566))",광장동
461,23,11,0,"POLYGON ((127.10813983439435 37.55326635817605, 127.1104040886556 37.55327385106005, 127.1104134724246 37.55147117552693, 127.10814927269655 37.55146368312775, 127.10813983439435 37.55326635817605))",광장동
462,23,12,0,"POLYGON ((127.10814927269655 37.55146368312775, 127.1104134724246 37.55147117552693, 127.11042285535756 37.54966849944005, 127.10815871015787 37.54966100752565, 127.10814927269655 37.55146368312775))",광장동
463,23,13,2,"POLYGON ((127.10815871015787 37.54966100752565, 127.11042285535756 37.54966849944005, 127.11043223745457 37.547865822799416, 127.10816814677838 37.547858331369795, 127.10815871015787 37.54966100752565))",광장동
464,23,14,0,"POLYGON ((127.10816814677838 37.547858331369795, 127.11043223745457 37.547865822799416, 127.11044161871571 37.546063145605046, 127.10817758255818 37.546055654660165, 127.10816814677838 37.547858331369795))",광장동
465,23,15,0,"POLYGON ((127.10817758255818 37.546055654660165, 127.11044161871571 37.546063145605046, 127.11045099914105 37.544260467856944, 127.10818701749731 37.54425297739678, 127.10817758255818 37.546055654660165))",광장동
466,23,16,0,"POLYGON ((127.10818701749731 37.54425297739678, 127.11045099914105 37.544260467856944, 127.11046037873069 37.54245778955512, 127.10819645159589 37.542450299579656, 127.10818701749731 37.54425297739678))",광장동
467,23,17,0,"POLYGON ((127.10819645159589 37.542450299579656, 127.11046037873069 37.54245778955512, 127.11046975748472 37.540655110699596, 127.10820588485399 37.540647621208805, 127.10819645159589 37.542450299579656))",광장동
468,24,7,0,"POLYGON ((127.11036654521781 37.56048454765476, 127.11263101849691 37.56049199904792, 127.11264035105809 37.55868932524784, 127.11037593233168 37.55868187433676, 127.11036654521781 37.56048454765476))",광장동
469,24,8,0,"POLYGON ((127.11037593233168 37.55868187433676, 127.11264035105809 37.55868932524784, 127.11264968278773 37.55688665089398, 127.11038531860922 37.55687920046498, 127.11037593233168 37.55868187433676))",광장동
470,24,9,0,"POLYGON ((127.11038531860922 37.55687920046498, 127.11264968278773 37.55688665089398, 127.11265901368601 37.555083975986335, 127.11039470405049 37.5550765260394, 127.11038531860922 37.55687920046498))",광장동
471,24,10,0,"POLYGON ((127.11039470405049 37.5550765260394, 127.11265901368601 37.555083975986335, 127.11266834375294 37.55328130052497, 127.1104040886556 37.55327385106005, 127.11039470405049 37.5550765260394))",광장동
472,24,11,0,"POLYGON ((127.1104040886556 37.55327385106005, 127.11266834375294 37.55328130052497, 127.11267767298867 37.551478624509855, 127.1104134724246 37.55147117552693, 127.1104040886556 37.55327385106005))",광장동
473,24,12,0,"POLYGON ((127.1104134724246 37.55147117552693, 127.11267767298867 37.551478624509855, 127.11268700139318 37.54967594794098, 127.11042285535756 37.54966849944005, 127.1104134724246 37.55147117552693))",광장동
474,24,13,0,"POLYGON ((127.11042285535756 37.54966849944005, 127.11268700139318 37.54967594794098, 127.1126963289666 37.5478732708184, 127.11043223745457 37.547865822799416, 127.11042285535756 37.54966849944005))",광장동
475,24,14,0,"POLYGON ((127.11043223745457 37.547865822799416, 127.1126963289666 37.5478732708184, 127.11270565570905 37.5460705931421, 127.11044161871571 37.546063145605046, 127.11043223745457 37.547865822799416))",광장동
476,24,15,0,"POLYGON ((127.11044161871571 37.546063145605046, 127.11270565570905 37.5460705931421, 127.11271498162051 37.54426791491209, 127.11045099914105 37.544260467856944, 127.11044161871571 37.546063145605046))",광장동
477,25,7,0,"POLYGON ((127.11263101849691 37.56049199904792, 127.11489549260762 37.560499407010724, 127.11490477061594 37.55869673273136, 127.11264035105809 37.55868932524784, 127.11263101849691 37.56049199904792))",광장동
478,25,8,0,"POLYGON ((127.11264035105809 37.55868932524784, 127.11490477061594 37.55869673273136, 127.11491404779768 37.55689405789824, 127.11264968278773 37.55688665089398, 127.11264035105809 37.55868932524784))",광장동
479,25,9,0,"POLYGON ((127.11264968278773 37.55688665089398, 127.11491404779768 37.55689405789824, 127.11492332415285 37.55509138251137, 127.11265901368601 37.555083975986335, 127.11264968278773 37.55688665089398))",광장동
480,25,10,0,"POLYGON ((127.11265901368601 37.555083975986335, 127.11492332415285 37.55509138251137, 127.11493259968154 37.55328870657077, 127.11266834375294 37.55328130052497, 127.11265901368601 37.555083975986335))",광장동
481,25,11,0,"POLYGON ((127.11266834375294 37.55328130052497, 127.11493259968154 37.55328870657077, 127.11494187438387 37.55148603007647, 127.11267767298867 37.551478624509855, 127.11266834375294 37.55328130052497))",광장동
482,26,9,0,"POLYGON ((127.11491404779768 37.55689405789824, 127.11717841363414 37.556901421477704, 127.11718763544616 37.555098745614394, 127.11492332415285 37.55509138251137, 127.11491404779768 37.55689405789824))",광장동
